dd/mm/yyyy hh/mm/ss (x, y)
24/09/2024 11:54:01 (0.1 -0.01)
24/09/2024 11:54:01 (0.1 -0.01)
24/09/2024 11:54:01 (0.1 -0.01)
24/09/2024 11:54:01 (0.1 -0.01)
24/09/2024 11:54:01 (0.1 -0.01)
24/09/2024 11:54:02 (0.1 -0.01)
24/09/2024 11:54:02 (0.1 -0.01)
24/09/2024 11:54:02 (0.1 -0.01)
24/09/2024 11:54:02 (0.1 -0.01)
24/09/2024 11:54:02 (0.1 -0.01)
24/09/2024 11:54:02 (0.1 -0.01)
24/09/2024 11:54:03 (0.1 -0.01)
24/09/2024 11:54:03 (0.1 -0.01)
24/09/2024 11:54:03 (0.1 -0.01)
24/09/2024 11:54:03 (0.1 -0.01)
24/09/2024 11:54:03 (0.1 -0.01)
24/09/2024 11:54:04 (0.1 -0.01)
24/09/2024 11:54:04 (0.1 -0.01)
24/09/2024 11:54:04 (0.1 -0.01)
24/09/2024 11:54:04 (0.1 -0.01)
24/09/2024 11:54:04 (0.1 -0.01)
24/09/2024 11:54:04 (0.1 -0.01)
24/09/2024 11:54:04 (0.1 -0.01)
24/09/2024 11:54:04 (0.1 -0.01)
24/09/2024 11:54:05 (0.1 -0.01)
24/09/2024 11:54:05 (0.1 -0.01)
24/09/2024 11:54:19 (0.1 -0.01)
24/09/2024 11:54:19 (0.1 -0.01)
24/09/2024 11:54:20 (0.1 -0.01)
24/09/2024 11:54:20 (0.1 -0.01)
24/09/2024 11:54:20 (0.1 -0.01)
24/09/2024 11:54:20 (0.1 -0.01)
24/09/2024 11:54:20 (0.1 -0.01)
24/09/2024 11:54:20 (0.1 -0.01)
24/09/2024 11:54:20 (0.1 -0.01)
24/09/2024 11:54:20 (0.1 -0.01)
24/09/2024 11:54:20 (0.1 -0.01)
24/09/2024 11:54:20 (0.1 -0.01)
24/09/2024 11:54:21 (0.1 -0.01)
24/09/2024 11:54:21 (0.1 -0.01)
24/09/2024 11:54:21 (0.1 -0.01)
24/09/2024 11:54:21 (0.1 -0.01)
24/09/2024 11:54:21 (0.1 -0.01)
24/09/2024 11:54:21 (0.1 -0.01)
24/09/2024 11:54:21 (0.1 -0.01)
24/09/2024 11:54:21 (0.1 -0.01)
24/09/2024 11:54:22 (0.1 -0.01)
24/09/2024 11:54:22 (0.1 -0.01)
24/09/2024 11:54:22 (0.1 -0.01)
24/09/2024 11:54:22 (0.1 -0.01)
24/09/2024 11:54:22 (0.1 -0.01)
24/09/2024 11:54:23 (0.1 -0.01)
24/09/2024 11:54:23 (0.1 -0.01)
24/09/2024 11:54:23 (0.1 -0.01)
24/09/2024 11:54:28 (0.1 -0.01)
24/09/2024 11:54:28 (0.1 -0.01)
24/09/2024 11:54:28 (0.1 -0.01)
24/09/2024 11:54:28 (0.1 -0.01)
24/09/2024 11:54:28 (0.1 -0.01)
24/09/2024 11:54:28 (0.1 -0.01)
24/09/2024 11:54:28 (0.1 -0.01)
24/09/2024 11:54:29 (0.1 -0.01)
24/09/2024 11:54:29 (0.1 -0.01)
24/09/2024 11:54:29 (0.1 -0.01)
24/09/2024 11:54:29 (0.1 -0.01)
24/09/2024 11:54:29 (0.1 -0.01)
24/09/2024 11:54:29 (0.1 -0.01)
24/09/2024 11:54:29 (0.1 -0.01)
24/09/2024 11:54:30 (0.1 -0.01)
24/09/2024 11:54:30 (0.1 -0.01)
24/09/2024 11:54:30 (0.1 -0.01)
24/09/2024 11:54:30 (0.1 -0.01)
24/09/2024 11:54:30 (0.1 -0.01)
24/09/2024 11:54:30 (0.1 -0.01)
24/09/2024 11:54:30 (0.1 -0.01)
24/09/2024 11:54:30 (0.1 -0.01)
24/09/2024 11:54:30 (0.1 -0.01)
24/09/2024 11:54:31 (0.1 -0.01)
24/09/2024 11:54:31 (0.1 -0.01)
24/09/2024 11:54:31 (0.1 -0.01)
24/09/2024 11:54:31 (0.1 -0.01)
24/09/2024 11:54:31 (0.1 -0.01)
24/09/2024 11:54:31 (0.1 -0.01)
24/09/2024 11:54:31 (0.1 -0.01)
24/09/2024 11:54:32 (0.1 -0.01)
24/09/2024 11:54:32 (0.1 -0.01)
24/09/2024 11:54:32 (0.1 -0.01)
24/09/2024 11:54:32 (0.1 -0.01)
24/09/2024 11:54:32 (0.1 -0.01)
24/09/2024 11:54:32 (0.1 -0.01)
24/09/2024 11:54:32 (0.1 -0.01)
24/09/2024 11:54:32 (0.1 -0.01)
24/09/2024 11:54:32 (0.1 -0.01)
24/09/2024 11:54:33 (0.1 -0.01)
24/09/2024 11:54:33 (0.1 -0.01)
24/09/2024 11:54:33 (0.1 -0.01)
24/09/2024 11:54:33 (0.1 -0.01)
24/09/2024 11:54:33 (0.1 -0.01)
24/09/2024 11:54:33 (0.1 -0.01)
24/09/2024 11:54:33 (0.1 -0.01)
24/09/2024 11:54:33 (0.1 -0.01)
24/09/2024 11:54:34 (0.1 -0.01)
24/09/2024 11:54:34 (0.1 -0.01)
24/09/2024 11:54:34 (0.1 -0.01)
24/09/2024 11:54:34 (0.1 -0.01)
24/09/2024 11:54:34 (0.1 -0.01)
24/09/2024 11:54:34 (0.1 -0.01)
24/09/2024 11:54:34 (0.1 -0.01)
24/09/2024 11:54:34 (0.1 -0.01)
24/09/2024 11:54:35 (0.1 -0.01)
24/09/2024 11:54:35 (0.1 -0.01)
24/09/2024 11:54:35 (0.1 -0.01)
24/09/2024 11:54:35 (0.1 -0.01)
24/09/2024 11:54:35 (0.1 -0.01)
24/09/2024 11:54:35 (0.1 -0.01)
24/09/2024 11:54:35 (0.1 -0.01)
24/09/2024 11:54:39 (0.1 -0.01)
24/09/2024 11:54:39 (0.1 -0.01)
24/09/2024 11:54:39 (0.1 -0.01)
24/09/2024 11:54:40 (0.1 -0.01)
24/09/2024 11:54:40 (0.1 -0.01)
24/09/2024 11:54:40 (0.1 -0.01)
24/09/2024 11:54:40 (0.1 -0.01)
24/09/2024 11:54:40 (0.1 -0.01)
24/09/2024 11:54:40 (0.1 -0.01)
24/09/2024 11:54:40 (0.1 -0.01)
24/09/2024 11:54:40 (0.1 -0.01)
24/09/2024 11:54:40 (0.1 -0.01)
24/09/2024 11:54:41 (0.1 -0.01)
24/09/2024 11:54:41 (0.1 -0.01)
24/09/2024 11:54:41 (0.1 -0.01)
24/09/2024 11:54:41 (0.1 -0.01)
24/09/2024 11:54:41 (0.1 -0.01)
24/09/2024 11:54:41 (0.1 -0.01)
24/09/2024 11:54:41 (0.1 -0.01)
24/09/2024 11:54:41 (0.1 -0.01)
24/09/2024 11:54:41 (0.1 -0.01)
24/09/2024 11:54:42 (0.1 -0.01)
24/09/2024 11:54:42 (0.1 -0.01)
24/09/2024 11:54:42 (0.1 -0.01)
24/09/2024 11:54:42 (0.1 -0.01)
24/09/2024 11:54:42 (0.1 -0.01)
24/09/2024 11:54:42 (0.1 -0.01)
24/09/2024 11:54:42 (0.1 -0.01)
24/09/2024 11:54:42 (0.1 -0.01)
24/09/2024 11:54:42 (0.1 -0.01)
24/09/2024 11:54:43 (0.1 -0.01)
24/09/2024 11:54:43 (0.1 -0.01)
24/09/2024 11:54:43 (0.1 -0.01)
24/09/2024 11:54:43 (0.1 -0.01)
24/09/2024 11:54:43 (0.1 -0.01)
24/09/2024 11:54:43 (0.1 -0.01)
24/09/2024 11:54:43 (0.1 -0.01)
24/09/2024 11:54:43 (0.1 -0.01)
24/09/2024 11:54:43 (0.1 -0.01)
24/09/2024 11:54:44 (0.1 -0.01)
24/09/2024 11:54:44 (0.1 -0.01)
24/09/2024 11:54:44 (0.1 -0.01)
24/09/2024 11:54:44 (0.1 -0.01)
24/09/2024 11:54:44 (0.1 -0.01)
24/09/2024 11:54:44 (0.1 -0.01)
24/09/2024 11:54:44 (0.1 -0.01)
24/09/2024 11:54:44 (0.1 -0.01)
24/09/2024 11:54:45 (0.1 -0.01)
24/09/2024 11:54:45 (0.1 -0.01)
24/09/2024 11:54:45 (0.1 -0.01)
24/09/2024 11:54:45 (0.1 -0.01)
24/09/2024 11:54:45 (0.1 -0.01)
24/09/2024 11:54:45 (0.1 -0.01)
24/09/2024 11:54:45 (0.1 -0.01)
24/09/2024 11:54:45 (0.1 -0.01)
24/09/2024 11:54:46 (0.1 -0.01)
24/09/2024 11:54:46 (0.1 -0.01)
24/09/2024 11:54:46 (0.1 -0.01)
24/09/2024 11:54:46 (0.1 -0.01)
24/09/2024 11:54:46 (0.1 -0.01)
24/09/2024 11:54:46 (0.1 -0.01)
24/09/2024 11:54:46 (0.1 -0.01)
24/09/2024 11:54:46 (0.1 -0.01)
24/09/2024 11:54:46 (0.1 -0.01)
24/09/2024 11:54:47 (0.1 -0.01)
24/09/2024 11:54:47 (0.1 -0.01)
24/09/2024 11:54:47 (0.1 -0.01)
24/09/2024 11:54:47 (0.1 -0.01)
24/09/2024 11:54:47 (0.1 -0.01)
24/09/2024 11:54:47 (0.1 -0.01)
24/09/2024 11:54:47 (0.1 -0.01)
24/09/2024 11:54:47 (0.1 -0.01)
24/09/2024 11:54:48 (0.1 -0.01)
24/09/2024 11:54:48 (0.1 -0.01)
24/09/2024 11:54:48 (0.1 -0.01)
24/09/2024 11:54:48 (0.1 -0.01)
24/09/2024 11:54:48 (0.1 -0.01)
24/09/2024 11:54:48 (0.1 -0.01)
24/09/2024 11:54:48 (0.1 -0.01)
24/09/2024 11:54:48 (0.1 -0.01)
24/09/2024 11:54:48 (0.1 -0.01)
24/09/2024 11:54:49 (0.1 -0.01)
24/09/2024 11:54:49 (0.1 -0.01)
24/09/2024 11:54:49 (0.1 -0.01)
24/09/2024 11:54:49 (0.1 -0.01)
24/09/2024 11:54:49 (0.1 -0.01)
24/09/2024 11:54:49 (0.1 -0.01)
24/09/2024 11:54:49 (0.1 -0.01)
24/09/2024 11:54:49 (0.1 -0.01)
24/09/2024 11:54:50 (0.1 -0.01)
24/09/2024 11:54:50 (0.1 -0.01)
24/09/2024 11:54:50 (0.1 -0.01)
24/09/2024 11:54:50 (0.1 -0.01)
24/09/2024 11:54:50 (0.1 -0.01)
24/09/2024 11:54:50 (0.1 -0.01)
24/09/2024 11:54:50 (0.1 -0.01)
24/09/2024 11:54:50 (0.1 -0.01)
24/09/2024 11:54:50 (0.1 -0.01)
24/09/2024 11:57:03 (0.1 -0.01)
24/09/2024 11:57:03 (0.1 -0.01)
24/09/2024 11:57:03 (0.1 -0.01)
24/09/2024 11:57:03 (0.1 -0.01)
24/09/2024 11:57:04 (0.1 -0.01)
24/09/2024 11:57:04 (0.1 -0.01)
24/09/2024 11:57:04 (0.1 -0.01)
24/09/2024 11:57:04 (0.11 -0.01)
24/09/2024 11:57:04 (0.11 -0.01)
24/09/2024 11:57:04 (0.11 -0.01)
24/09/2024 11:57:04 (0.11 -0.01)
24/09/2024 11:57:05 (0.11 -0.01)
24/09/2024 11:57:05 (0.11 -0.01)
24/09/2024 11:57:05 (0.11 -0.01)
24/09/2024 11:57:05 (0.11 -0.01)
24/09/2024 11:57:05 (0.11 -0.01)
24/09/2024 11:57:05 (0.11 -0.01)
24/09/2024 11:57:06 (0.11 -0.01)
24/09/2024 11:57:06 (0.11 -0.01)
24/09/2024 11:57:06 (0.11 -0.01)
24/09/2024 11:57:06 (0.11 -0.01)
24/09/2024 11:57:06 (0.11 -0.01)
24/09/2024 11:57:06 (0.11 -0.01)
24/09/2024 11:57:06 (0.11 -0.01)
24/09/2024 11:57:06 (0.11 -0.01)
24/09/2024 11:57:07 (0.11 -0.01)
24/09/2024 11:57:07 (0.11 -0.01)
24/09/2024 11:57:07 (0.11 -0.01)
24/09/2024 11:57:07 (0.11 -0.01)
24/09/2024 11:57:07 (0.11 -0.01)
24/09/2024 11:57:07 (0.11 -0.01)
24/09/2024 11:57:08 (0.11 -0.01)
24/09/2024 11:57:08 (0.11 -0.01)
24/09/2024 11:57:08 (0.11 -0.01)
24/09/2024 11:57:08 (0.11 -0.01)
24/09/2024 11:57:08 (0.11 -0.01)
24/09/2024 11:57:08 (0.11 -0.01)
24/09/2024 11:57:08 (0.11 -0.01)
24/09/2024 11:57:09 (0.11 -0.01)
24/09/2024 11:57:09 (0.11 -0.01)
24/09/2024 11:57:09 (0.11 -0.01)
24/09/2024 11:57:09 (0.11 -0.01)
24/09/2024 11:57:09 (0.11 -0.01)
24/09/2024 11:57:09 (0.11 -0.01)
24/09/2024 11:57:10 (0.11 -0.01)
24/09/2024 11:57:10 (0.11 -0.01)
24/09/2024 11:57:10 (0.11 -0.01)
24/09/2024 11:57:10 (0.11 -0.01)
24/09/2024 11:57:10 (0.11 -0.01)
24/09/2024 11:57:10 (0.11 -0.01)
24/09/2024 11:57:10 (0.11 -0.01)
24/09/2024 11:57:10 (0.11 -0.01)
24/09/2024 11:57:10 (0.11 -0.01)
24/09/2024 11:57:11 (0.11 -0.01)
24/09/2024 11:57:11 (0.11 -0.01)
24/09/2024 11:57:11 (0.11 -0.01)
24/09/2024 11:57:11 (0.11 -0.01)
24/09/2024 11:57:11 (0.11 -0.01)
24/09/2024 11:57:11 (0.11 -0.01)
24/09/2024 11:57:11 (0.11 -0.01)
24/09/2024 11:57:11 (0.11 -0.01)
24/09/2024 11:57:11 (0.11 -0.01)
24/09/2024 11:57:12 (0.11 -0.01)
24/09/2024 11:57:12 (0.11 -0.01)
24/09/2024 11:57:12 (0.11 -0.01)
24/09/2024 11:57:12 (0.11 -0.01)
24/09/2024 11:57:12 (0.11 -0.01)
24/09/2024 11:57:12 (0.11 -0.01)
24/09/2024 11:57:13 (0.11 -0.01)
24/09/2024 11:57:13 (0.11 -0.01)
24/09/2024 11:57:13 (0.11 -0.01)
24/09/2024 11:57:13 (0.11 -0.01)
24/09/2024 11:57:13 (0.11 -0.01)
24/09/2024 11:57:13 (0.11 -0.01)
24/09/2024 11:57:13 (0.11 -0.01)
24/09/2024 11:57:13 (0.11 -0.01)
24/09/2024 11:57:13 (0.11 -0.01)
24/09/2024 11:57:14 (0.11 -0.01)
24/09/2024 11:57:14 (0.11 -0.01)
24/09/2024 11:57:14 (0.11 -0.01)
24/09/2024 11:57:14 (0.11 -0.01)
24/09/2024 11:57:14 (0.11 -0.01)
24/09/2024 11:57:14 (0.11 -0.01)
24/09/2024 11:57:14 (0.11 -0.01)
24/09/2024 11:57:14 (0.11 -0.01)
24/09/2024 11:57:15 (0.11 -0.01)
24/09/2024 11:57:15 (0.11 -0.01)
24/09/2024 11:57:15 (0.11 -0.01)
24/09/2024 11:57:15 (0.11 -0.01)
24/09/2024 11:57:15 (0.11 -0.01)
24/09/2024 11:57:15 (0.11 -0.01)
24/09/2024 11:57:15 (0.11 -0.01)
24/09/2024 11:57:16 (0.11 -0.01)
24/09/2024 11:57:16 (0.11 -0.01)
24/09/2024 11:57:16 (0.11 -0.01)
24/09/2024 11:57:16 (0.11 -0.01)
24/09/2024 11:57:16 (0.11 -0.01)
24/09/2024 11:57:16 (0.11 -0.01)
24/09/2024 11:57:16 (0.11 -0.01)
24/09/2024 11:57:16 (0.11 -0.01)
24/09/2024 11:57:16 (0.11 -0.01)
24/09/2024 11:57:17 (0.11 -0.01)
24/09/2024 11:57:17 (0.11 -0.01)
24/09/2024 11:57:17 (0.11 -0.01)
24/09/2024 11:57:17 (0.11 -0.01)
24/09/2024 11:57:17 (0.11 -0.01)
24/09/2024 11:57:17 (0.11 -0.01)
24/09/2024 11:57:18 (0.11 -0.01)
24/09/2024 11:57:18 (0.11 -0.01)
24/09/2024 11:57:18 (0.11 -0.01)
24/09/2024 11:57:18 (0.11 -0.01)
24/09/2024 11:57:18 (0.11 -0.01)
24/09/2024 11:57:18 (0.11 -0.01)
24/09/2024 11:57:18 (0.11 -0.01)
24/09/2024 11:57:18 (0.11 -0.01)
24/09/2024 11:57:18 (0.11 -0.01)
24/09/2024 11:57:18 (0.11 -0.01)
24/09/2024 11:57:19 (0.11 -0.01)
24/09/2024 11:57:19 (0.11 -0.01)
24/09/2024 11:57:19 (0.11 -0.01)
24/09/2024 11:57:19 (0.11 -0.01)
24/09/2024 11:57:19 (0.11 -0.01)
24/09/2024 11:57:19 (0.11 -0.01)
24/09/2024 11:57:20 (0.11 -0.01)
24/09/2024 11:57:20 (0.11 -0.01)
24/09/2024 11:57:20 (0.11 -0.01)
24/09/2024 11:57:20 (0.11 -0.01)
24/09/2024 11:57:20 (0.11 -0.01)
24/09/2024 11:57:20 (0.11 -0.01)
24/09/2024 11:57:20 (0.11 -0.01)
24/09/2024 11:57:20 (0.11 -0.01)
24/09/2024 11:57:21 (0.11 -0.01)
24/09/2024 11:57:21 (0.11 -0.01)
24/09/2024 11:57:21 (0.11 -0.01)
24/09/2024 11:57:21 (0.11 -0.01)
24/09/2024 11:57:21 (0.11 -0.01)
24/09/2024 11:57:21 (0.11 -0.01)
24/09/2024 11:57:21 (0.11 -0.01)
24/09/2024 11:57:21 (0.11 -0.01)
24/09/2024 11:57:21 (0.11 -0.01)
24/09/2024 11:57:22 (0.11 -0.01)
24/09/2024 11:57:22 (0.11 -0.01)
24/09/2024 11:57:22 (0.11 -0.01)
24/09/2024 11:57:22 (0.11 -0.01)
24/09/2024 11:57:22 (0.11 -0.01)
24/09/2024 11:57:22 (0.11 -0.01)
24/09/2024 11:57:22 (0.11 -0.01)
24/09/2024 11:57:22 (0.11 -0.01)
24/09/2024 11:57:23 (0.11 -0.01)
24/09/2024 11:57:23 (0.11 -0.01)
24/09/2024 11:57:23 (0.11 -0.01)
24/09/2024 11:57:23 (0.11 -0.01)
24/09/2024 11:57:23 (0.11 -0.01)
24/09/2024 11:57:23 (0.11 -0.01)
24/09/2024 11:57:23 (0.11 -0.01)
24/09/2024 11:57:23 (0.11 -0.01)
24/09/2024 11:57:24 (0.11 -0.01)
24/09/2024 11:57:24 (0.11 -0.01)
24/09/2024 11:57:24 (0.11 -0.01)
24/09/2024 11:57:24 (0.11 -0.01)
24/09/2024 11:57:24 (0.11 -0.01)
24/09/2024 11:57:24 (0.11 -0.01)
24/09/2024 11:57:24 (0.11 -0.01)
24/09/2024 11:57:25 (0.11 -0.01)
24/09/2024 11:57:25 (0.11 -0.01)
24/09/2024 11:57:25 (0.11 -0.01)
24/09/2024 11:57:25 (0.11 -0.01)
24/09/2024 11:57:25 (0.11 -0.01)
24/09/2024 11:57:25 (0.11 -0.01)
24/09/2024 11:57:25 (0.11 -0.01)
24/09/2024 11:57:25 (0.11 -0.01)
24/09/2024 11:57:26 (0.11 -0.01)
24/09/2024 11:57:26 (0.11 -0.01)
24/09/2024 11:57:26 (0.11 -0.01)
24/09/2024 11:57:26 (0.11 -0.01)
24/09/2024 11:57:26 (0.11 -0.01)
24/09/2024 11:57:26 (0.11 -0.01)
24/09/2024 11:57:26 (0.11 -0.01)
24/09/2024 11:57:26 (0.11 -0.01)
24/09/2024 11:57:27 (0.11 -0.01)
24/09/2024 11:57:27 (0.11 -0.01)
24/09/2024 11:57:27 (0.11 -0.01)
24/09/2024 11:57:27 (0.11 -0.01)
24/09/2024 11:57:27 (0.11 -0.01)
24/09/2024 11:57:27 (0.11 -0.01)
24/09/2024 11:57:27 (0.11 -0.01)
24/09/2024 11:57:27 (0.11 -0.01)
24/09/2024 11:57:28 (0.11 -0.01)
24/09/2024 11:57:28 (0.11 -0.01)
24/09/2024 11:57:28 (0.11 -0.01)
24/09/2024 11:57:28 (0.11 -0.01)
24/09/2024 11:57:28 (0.11 -0.01)
24/09/2024 11:57:28 (0.11 -0.01)
24/09/2024 11:57:28 (0.11 -0.01)
24/09/2024 11:57:28 (0.11 -0.01)
24/09/2024 11:57:29 (0.11 -0.01)
24/09/2024 11:57:29 (0.11 -0.01)
24/09/2024 11:57:29 (0.11 -0.01)
24/09/2024 11:57:29 (0.11 -0.01)
24/09/2024 11:57:29 (0.11 -0.01)
24/09/2024 11:57:29 (0.11 -0.01)
24/09/2024 11:57:29 (0.11 -0.01)
24/09/2024 11:57:29 (0.11 -0.01)
24/09/2024 11:57:29 (0.11 -0.01)
24/09/2024 11:57:30 (0.11 -0.01)
24/09/2024 11:57:30 (0.11 -0.01)
24/09/2024 11:57:30 (0.11 -0.01)
24/09/2024 11:57:30 (0.11 -0.01)
24/09/2024 11:57:30 (0.11 -0.01)
24/09/2024 11:57:30 (0.11 -0.01)
24/09/2024 11:57:30 (0.11 -0.01)
24/09/2024 11:57:31 (0.11 -0.01)
24/09/2024 11:57:31 (0.11 -0.01)
24/09/2024 11:57:31 (0.11 -0.01)
24/09/2024 11:57:31 (0.11 -0.01)
24/09/2024 11:57:31 (0.11 -0.01)
24/09/2024 11:57:31 (0.11 -0.01)
24/09/2024 11:57:31 (0.11 -0.01)
24/09/2024 11:57:31 (0.11 -0.01)
24/09/2024 11:57:32 (0.11 -0.01)
24/09/2024 11:57:32 (0.11 -0.01)
24/09/2024 11:57:32 (0.11 -0.01)
24/09/2024 11:57:32 (0.11 -0.01)
24/09/2024 11:57:32 (0.11 -0.01)
24/09/2024 11:57:32 (0.11 -0.01)
24/09/2024 11:57:32 (0.11 -0.01)
24/09/2024 11:57:32 (0.11 -0.01)
24/09/2024 11:57:33 (0.11 -0.01)
24/09/2024 11:57:33 (0.11 -0.01)
24/09/2024 11:57:33 (0.11 -0.01)
24/09/2024 11:57:33 (0.11 -0.01)
24/09/2024 11:57:33 (0.11 -0.01)
24/09/2024 11:57:33 (0.11 -0.01)
24/09/2024 11:57:34 (0.11 -0.01)
24/09/2024 11:57:34 (0.11 -0.01)
24/09/2024 11:57:34 (0.11 -0.01)
24/09/2024 11:57:34 (0.11 -0.01)
24/09/2024 11:57:34 (0.11 -0.01)
24/09/2024 11:57:34 (0.11 -0.01)
24/09/2024 11:57:34 (0.11 -0.01)
24/09/2024 11:57:35 (0.11 -0.01)
24/09/2024 11:57:35 (0.11 -0.01)
24/09/2024 11:57:35 (0.11 -0.01)
24/09/2024 11:57:35 (0.11 -0.01)
24/09/2024 11:57:35 (0.11 -0.01)
24/09/2024 11:57:35 (0.11 -0.01)
24/09/2024 11:57:35 (0.11 -0.01)
24/09/2024 11:57:35 (0.11 -0.01)
24/09/2024 11:57:36 (0.11 -0.01)
24/09/2024 11:57:36 (0.11 -0.01)
24/09/2024 11:57:36 (0.11 -0.01)
24/09/2024 11:57:36 (0.11 -0.01)
24/09/2024 11:57:36 (0.11 -0.01)
24/09/2024 11:57:36 (0.11 -0.01)
24/09/2024 11:57:36 (0.11 -0.01)
24/09/2024 11:57:36 (0.11 -0.01)
24/09/2024 11:57:36 (0.11 -0.01)
24/09/2024 11:57:36 (0.11 -0.01)
24/09/2024 11:57:37 (0.11 -0.01)
24/09/2024 11:57:37 (0.11 -0.01)
24/09/2024 11:57:37 (0.11 -0.01)
24/09/2024 11:57:37 (0.11 -0.01)
24/09/2024 11:57:37 (0.11 -0.01)
24/09/2024 11:57:37 (0.11 -0.01)
24/09/2024 11:57:37 (0.11 -0.01)
24/09/2024 11:57:37 (0.11 -0.01)
24/09/2024 11:57:37 (0.11 -0.01)
24/09/2024 11:57:38 (0.11 -0.01)
24/09/2024 11:57:38 (0.11 -0.01)
24/09/2024 11:57:38 (0.11 -0.01)
24/09/2024 11:57:38 (0.11 -0.01)
24/09/2024 11:57:38 (0.11 -0.01)
24/09/2024 11:57:38 (0.11 -0.01)
24/09/2024 11:57:38 (0.11 -0.01)
24/09/2024 11:57:39 (0.11 -0.01)
24/09/2024 11:57:39 (0.11 -0.01)
24/09/2024 11:57:39 (0.11 -0.01)
24/09/2024 11:57:39 (0.11 -0.01)
24/09/2024 11:57:39 (0.11 -0.01)
24/09/2024 11:57:39 (0.11 -0.01)
24/09/2024 11:57:39 (0.11 -0.01)
24/09/2024 11:57:39 (0.11 -0.01)
24/09/2024 11:57:40 (0.11 -0.01)
24/09/2024 11:57:40 (0.11 -0.01)
24/09/2024 11:57:40 (0.11 -0.01)
24/09/2024 11:57:40 (0.11 -0.01)
24/09/2024 11:57:40 (0.11 -0.01)
24/09/2024 11:57:40 (0.11 -0.01)
24/09/2024 11:57:40 (0.11 -0.01)
24/09/2024 11:57:40 (0.11 -0.01)
24/09/2024 11:57:40 (0.11 -0.01)
24/09/2024 11:57:41 (0.11 -0.01)
24/09/2024 11:57:41 (0.11 -0.01)
24/09/2024 11:57:41 (0.11 -0.01)
24/09/2024 11:57:41 (0.11 -0.01)
24/09/2024 11:57:41 (0.11 -0.01)
24/09/2024 11:57:41 (0.11 -0.01)
24/09/2024 11:57:41 (0.11 -0.01)
24/09/2024 11:57:41 (0.11 -0.01)
24/09/2024 11:57:41 (0.11 -0.01)
24/09/2024 11:57:41 (0.11 -0.01)
24/09/2024 11:57:42 (0.11 -0.01)
24/09/2024 11:57:42 (0.11 -0.01)
24/09/2024 11:57:43 (0.11 -0.01)
24/09/2024 11:57:43 (0.11 -0.01)
24/09/2024 11:57:43 (0.11 -0.01)
24/09/2024 11:57:43 (0.11 -0.01)
24/09/2024 11:57:43 (0.11 -0.01)
24/09/2024 11:57:43 (0.11 -0.01)
24/09/2024 11:57:43 (0.11 -0.01)
24/09/2024 11:57:43 (0.11 -0.01)
24/09/2024 11:57:44 (0.11 -0.01)
24/09/2024 11:57:44 (0.11 -0.01)
24/09/2024 11:57:44 (0.11 -0.01)
24/09/2024 11:57:44 (0.11 -0.01)
24/09/2024 11:57:44 (0.11 -0.01)
24/09/2024 11:57:44 (0.11 -0.01)
24/09/2024 11:57:44 (0.11 -0.01)
24/09/2024 11:57:44 (0.11 -0.01)
24/09/2024 11:57:45 (0.11 -0.01)
24/09/2024 11:57:45 (0.11 -0.01)
24/09/2024 11:57:45 (0.11 -0.01)
24/09/2024 11:57:45 (0.11 -0.01)
24/09/2024 11:57:45 (0.11 -0.01)
24/09/2024 11:57:45 (0.11 -0.01)
24/09/2024 11:57:45 (0.11 -0.01)
24/09/2024 11:57:45 (0.11 -0.01)
24/09/2024 11:57:46 (0.11 -0.01)
24/09/2024 11:57:46 (0.11 -0.01)
24/09/2024 11:57:46 (0.11 -0.01)
24/09/2024 11:57:46 (0.11 -0.01)
24/09/2024 11:57:46 (0.11 -0.01)
24/09/2024 11:57:46 (0.11 -0.01)
24/09/2024 11:57:46 (0.11 -0.01)
24/09/2024 11:57:46 (0.11 -0.01)
24/09/2024 11:57:47 (0.11 -0.01)
24/09/2024 11:57:47 (0.11 -0.01)
24/09/2024 11:57:47 (0.11 -0.01)
24/09/2024 11:57:47 (0.11 -0.01)
24/09/2024 11:57:47 (0.11 -0.01)
24/09/2024 11:57:47 (0.11 -0.01)
24/09/2024 11:57:47 (0.11 -0.01)
24/09/2024 11:57:48 (0.11 -0.01)
24/09/2024 11:57:48 (0.11 -0.01)
24/09/2024 11:57:48 (0.11 -0.01)
24/09/2024 11:57:48 (0.11 -0.01)
24/09/2024 11:57:48 (0.11 -0.01)
24/09/2024 11:57:48 (0.11 -0.01)
24/09/2024 11:57:48 (0.11 -0.01)
24/09/2024 11:57:48 (0.11 -0.01)
24/09/2024 11:57:48 (0.11 -0.01)
24/09/2024 11:57:49 (0.11 -0.01)
24/09/2024 11:57:49 (0.11 -0.01)
24/09/2024 11:57:49 (0.11 -0.01)
24/09/2024 11:57:49 (0.11 -0.01)
24/09/2024 11:57:49 (0.11 -0.01)
24/09/2024 11:57:49 (0.11 -0.01)
24/09/2024 11:57:49 (0.11 -0.01)
24/09/2024 11:57:49 (0.11 -0.01)
24/09/2024 11:57:49 (0.11 -0.01)
24/09/2024 11:57:50 (0.11 -0.01)
24/09/2024 11:57:50 (0.11 -0.01)
24/09/2024 11:57:50 (0.11 -0.01)
24/09/2024 11:57:50 (0.11 -0.01)
24/09/2024 11:57:50 (0.11 -0.01)
24/09/2024 11:57:50 (0.11 -0.01)
24/09/2024 11:57:50 (0.11 -0.01)
24/09/2024 11:57:50 (0.11 -0.01)
